"Source:","G:\TF_G\TFSBEC01\hw\sch_pcb\TFSBEC01A.kicad_sch"
"Date:","4/27/2021 9:37:06 AM"
"Tool:","Eeschema (5.99.0-10394-g2e15de97e0)"
"Generator:","C:\Program Files\KiCad\5.99\bin\scripting\plugins/bom_csv_grouped_by_value.py"
"Component Count:","38"

"Individual Components:"

"Item","Qty","Reference(s)","Value","LibPart","Footprint","Datasheet","UST_ID"
"11","1","J1","213226-0611","MLAB_CONNECTORS_JST:SM06B-GHS-TB","Connector_Molex:Molex_CLIK-Mate_505405-0670_1x06-1MP_P1.50mm_Vertical","","6087ab22128750769ee58ff1"
"12","1","J2","SM06B-GHS-TB","MLAB_CONNECTORS_JST:SM06B-GHS-TB","Connector_JST:JST_GH_SM06B-GHS-TB_1x06-1MP_P1.25mm_Horizontal","","5fa0f70212875025b3977932"
"13","1","J18","XT30PW-M","MLAB_CONNECTORS:XT30PW-M","Connector_AMASS:AMASS_XT30PW-M_1x02_P2.50mm_Horizontal","","5c70984812875079b91f8ba8"
"14","1","J19","XT30PW-F","MLAB_CONNECTORS:XT30PW-F","Connector_AMASS:AMASS_XT30PW-F_1x02_P2.50mm_Horizontal","","6087ae38128750769ee59039"
"15","1","L1","HCI1050-5R5","Device:L","Inductor_SMD:L_Wuerth_HCI-1050","~","6087af42128750769ee59060"
"16","1","R1","180R","Device:R","Mlab_R:SMD-0805","~","5c70984512875079b91f897c"
"17","1","R2","59kR","Device:R","Mlab_R:SMD-0805","~","6087b414128750769ee590a1"
"18","1","R3","13k7","Device:R","Mlab_R:SMD-0805","~","6087b4ba128750769ee590cd"
"19","2","R4, R7","1k5","Device:R","Mlab_R:SMD-0805","~","5c70984512875079b91f898e"
"20","1","R5","91k","Device:R","Mlab_R:SMD-0805","~","5c70984712875079b91f8a95"
"21","1","R6","15k","Device:R","Mlab_R:SMD-0805","~","5c70984712875079b91f8b6a"
"22","1","U1","ACS781LLRTR-050U-T","Sensor_Current:ACS781xLRTR-050U","Sensor_Current:Allegro_PSOF-7_4.8x6.4mm_P1.60mm","http://www.allegromicro.com/~/media/Files/Datasheets/ACS780-Datasheet.ashx?la=en","6087b619128750769ee590fa"
"23","1","U2","MIC5504-3.3YM5","Regulator_Linear:MIC5504-3.3YM5","Package_TO_SOT_SMD:SOT-23-5","http://ww1.microchip.com/downloads/en/DeviceDoc/MIC550X.pdf","5c7255e81287500b4e112ea2"
"24","1","U3","LMR14050","MLAB_IO:LMR14050","Package_SO:SOIC-8-1EP_3.9x4.9mm_P1.27mm_EP2.41x3.3mm_ThermalVias","","6087b6ba128750769ee59110"
